R-id,class,reactions,cluster
30361,1,C[C@]1(N2C(=O)c3cccc(N)c3C2=O)CCC(=O)NC1=O.O=C(Cl)CCl>>C[C@]1(N2C(=O)c3cccc(NC(=O)CCl)c3C2=O)CCC(=O)NC1=O.Cl,7
30151,2,COC(=O)c1cc2ccccc2[nH]1.Clc1ccc(-c2cc(CBr)no2)s1>>COC(=O)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1.Br,0
4567,1,CC(N)C(=O)N1N=C(c2cc(F)ccc2F)SC1(CCCN=[N+]=[N-])c1ccccc1.[H].[H]>>CC(N)C(=O)N1N=C(c2cc(F)ccc2F)SC1(CCCN)c1ccccc1.N#N,54
23408,2,Clc1cccc(Cl)c1CBr.OCCO>>OCCOCc1c(Cl)cccc1Cl.Br,14
5760,1,CCOC(=O)c1cnc(N)c2c(COc3ccc(Br)cc3)csc12.NCCO>>Nc1ncc(C(=O)NCCO)c2scc(COc3ccc(Br)cc3)c12.CCO,2
37892,3,CN.COC(=O)c1cn([C@H](CCc2cccc3ccccc23)[C@H](C)O)cn1>>CNC(=O)c1cn([C@H](CCc2cccc3ccccc23)[C@H](C)O)cn1.CO,2
18961,2,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1.Cc1nn(-c2ccc(C(N)=O)c(NCCCOCCOCCOCCOCCOCCCN)c2)c2c1C(=O)CC(C)(C)C2>>Cc1nn(-c2ccc(C(N)=O)c(NCCCOCCOCCOCCOCCOCCCNC(=O)CC[C@H](NC(=O)c3ccc(N(C)Cc4cnc5nc(N)nc(N)c5n4)cc3)C(=O)O)c2)c2c1C(=O)CC(C)(C)C2.O,2
43483,4,Cc1cscc1N=C=S.Nc1cc(C(F)(F)F)cc(Cl)c1N>>Cc1cscc1NC(=S)Nc1cc(C(F)(F)F)cc(Cl)c1N,10
8689,2,Cc1ccsc1Br.O=Cc1ccc(B(O)O)cc1>>Cc1ccsc1-c1ccc(C=O)cc1.B(O)(O)Br,15
14390,2,CCCc1nc2c(C)cc(-c3cn(CCc4ccccc4)cn3)cc2n1Cc1ccc(-c2ccccc2C(=O)OC(C)(C)C)cc1.O>>CCCc1nc2c(C)cc(-c3cn(CCc4ccccc4)cn3)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1.CC(C)(C)O,23
47742,1,Cc1ccccc1S(=O)(=O)C1(c2cc(N3CCOC[C@@H]3C)nc(-c3ccc(N)cc3)n2)CC1.O=C(Cl)Oc1ccccc1>>Cc1ccccc1S(=O)(=O)C1(c2cc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Oc4ccccc4)cc3)n2)CC1.Cl,7
21849,5,Brc1ccc2c(c1)CNC2.CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(B4OC(C)(C)C(C)(C)O4)cc23)CC1>>CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccc5c(c4)CNC5)cc23)CC1.CC1(C)OB(Br)OC1(C)C,15
2713,1,COc1ccc(C(OC)C(=O)O)c(Cl)c1.N#Cc1ccc(CN)cc1>>COc1ccc(C(OC)C(=O)NCc2ccc(C#N)cc2)c(Cl)c1.O,2
16019,1,C#CCc1c[nH]c(N)n1.Cc1cc2nc(CN=[N+]=[N-])[nH]c2cc1C>>Cc1cc2nc(Cn3cc(Cc4c[nH]c(N)n4)nn3)[nH]c2cc1C,68
7578,6,ClCc1cnc(Cl)s1.O=C1C=C(NCc2ccccc2)CO1>>O=C1C=C(N(Cc2ccccc2)Cc2cnc(Cl)s2)CO1.Cl,7
39551,6,COC(=O)c1cc2cccc([N+](=O)[O-])c2s1.O>>O=C(O)c1cc2cccc([N+](=O)[O-])c2s1.CO,23
5405,1,O=C1CCCCC1Cl.c1ccc(COc2ccc3nc[nH]c3n2)cc1>>O=C1CCCCC1n1cnc2ccc(OCc3ccccc3)nc21.Cl,7
39529,2,O=C1NC(=O)C(=Cc2ccccn2)S1.[H].[H]>>O=C1NC(=O)C(Cc2ccccn2)S1,21
22112,3,C[Sn](C)(C)c1cc(Cl)ncc1Cl.Nc1ncc(F)cc1I>>Nc1ncc(F)cc1-c1cc(Cl)ncc1Cl.C[Sn](C)(C)I,39
15707,2,CC(C)(C)OC(=O)NCCCCCNC1CCCc2cccnc21.O=Cc1cn2ccccc2n1.[H].[H]>>CC(C)(C)OC(=O)NCCCCCN(Cc1cn2ccccc2n1)C1CCCc2cccnc21.O,12
36987,1,CCc1[nH]c(C(=O)N[C@@H]2CCN(C(=O)OC(C)(C)C)C[C@H]2O)nc1Cl.[O]>>CCc1[nH]c(C(=O)NC2CCN(C(=O)OC(C)(C)C)CC2=O)nc1Cl.O,8
1198,1,CC(C)(C)OC(=O)N1CCC(Nc2cccc(-c3ccnc(Cl)n3)c2)CC1.COc1cc(CCN)ccc1O>>COc1cc(CCNc2nccc(-c3cccc(NC4CCN(C(=O)OC(C)(C)C)CC4)c3)n2)ccc1O.Cl,7
45756,7,CC1c2nc(-c3ccccc3)c(-c3ccccc3)nc2CCN1C(=O)OC(C)(C)C.O>>CC1NCCc2nc(-c3ccccc3)c(-c3ccccc3)nc21.CC(C)(C)OC(=O)O,18
36758,2,COc1cc2c(cc1C#N)C(c1ccccc1Cl)=NCC(=O)N2.I>>N#Cc1cc2c(cc1O)NC(=O)CN=C2c1ccccc1Cl.CI,27
584,2,CCCCCCCCCCCC(=O)Cl.CCCCCCCCCCCCOC[C@@H](O)CSC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)OC(C)(C)C>>CCCCCCCCCCCCOC[C@H](CSC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)OC(C)(C)C)OC(=O)CCCCCCCCCCC.Cl,9
11988,9,CCOc1cc(Br)cc(C=O)c1O.OB(O)c1cccs1>>CCOc1cc(-c2cccs2)cc(C=O)c1O.B(O)(O)Br,15
35537,2,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O.CNOC>>CON(C)C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C.O,2
31811,1,Clc1cc(Br)cc2nonc12.OC1CNC1>>OC1CN(c2cc(Br)cc3nonc23)C1.Cl,7
8760,6,CN(c1ccc(C(=O)OC(C)(C)C)cc1)C(C(=O)N(c1ccccc1)c1ccc2cccc-2o1)c1ccc(C(C)(C)C)cc1.O>>CN(c1ccc(C(=O)O)cc1)C(C(=O)N(c1ccccc1)c1ccc2cccc-2o1)c1ccc(C(C)(C)C)cc1.CC(C)(C)O,23
12298,1,CN[C@H](C)c1sc2ccccc2c1C.O=C(O)C=Cc1cnc2c(c1)COCC(=O)N2>>Cc1c(C(C)N(C)C(=O)C=Cc2cnc3c(c2)COCC(=O)N3)sc2ccccc12.O,2
17174,1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.N[C@@H](C(=O)O)c1ccccc1>>CC(C)(C)OC(=O)N[C@@H](C(=O)O)c1ccccc1.CC(C)(C)OC(=O)O,2
12715,1,CCI.Cn1nc(-c2ccc3c(c2)c2cc(-c4ccc(Cl)cc4Cl)c(=O)n(C)c2n3C)cc1CO>>CCOCc1cc(-c2ccc3c(c2)c2cc(-c4ccc(Cl)cc4Cl)c(=O)n(C)c2n3C)nn1C.I,41
14096,10,CON(C)C(=O)C1CCN(C(=O)OC(C)(C)C)CC1.Fc1ccccc1Br.[H].[H]>>CC(C)(C)OC(=O)N1CCC(C(=O)c2ccccc2F)CC1.Br.CNOC,106
21826,5,O=C(NS(=O)(=O)N1CCOCC1)OCc1ccccc1.O>>NS(=O)(=O)N1CCOCC1.O=C(O)OCc1ccccc1,18
39568,3,CCC(=O)O.CCOC(=O)CC(=O)CCl>>CCOC(=O)CC(=O)COC(=O)CC.Cl,9
5456,6,CC(C)(C)OC(=O)NCCCNC(=O)C1CCC1.O>>NCCCNC(=O)C1CCC1.CC(C)(C)OC(=O)O,18
27952,1,CC(C)(C)OC(=O)N1CCC(O)(c2ccccc2Sc2ccc(Cl)cc2)CC1.[H].[H]>>CC(C)(C)OC(=O)N1CCC(c2ccccc2Sc2ccc(Cl)cc2)CC1.O,37
14992,1,CCOC(=O)C(=NOC)c1csc(N)n1.ClC(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)C(=NOC)c1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1.Cl,7
4809,2,C#CCCCO.O=S(=O)(Oc1ccc2c(-c3ccc(Br)cc3)nsc2c1)C(F)(F)F>>OCCCC#Cc1ccc2c(-c3ccc(Br)cc3)nsc2c1.O=S(=O)(O)C(F)(F)F,77
37953,1,C1CCNC1.CC(C)(C)c1nc(Cl)c2nnn(Cc3ccccc3Cl)c2n1>>CC(C)(C)c1nc(N2CCCC2)c2nnn(Cc3ccccc3Cl)c2n1.Cl,7
844,1,CC(=O)N1CCc2nc(-c3ccc(OCCCCl)cc3)sc2C1.CC1CCCN1>>CC(=O)N1CCc2nc(-c3ccc(OCCCN4CCCC4C)cc3)sc2C1.Cl,7
43716,7,CCN.O=[N+]([O-])c1cnc(Cl)c(Br)c1Cl>>CCNc1c([N+](=O)[O-])cnc(Cl)c1Br.Cl,7
13507,1,CCOC(=O)c1oc2cccc(NC(=O)OC(C)(C)C)c2c1C.O>>CCOC(=O)c1oc2cccc(N)c2c1C.CC(C)(C)OC(=O)O,18
39997,3,O=C(OCc1ccccc1)N1CC=CCC1.O=C(OO)c1cccc(Cl)c1>>O=C(OCc1ccccc1)N1CCC2OC2C1.O=C(O)c1cccc(Cl)c1,53
27256,1,CC(C)(C)OC(=O)N1CCc2[nH]n(-c3cnc4ccccc4n3)c(=O)c2C1.CI>>Cn1c2c(c(=O)n1-c1cnc3ccccc3n1)CN(C(=O)OC(C)(C)C)CC2.I,19
42694,1,NC1CCN(Cc2ccccc2)CC1.O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1>>O=C(NC1CCN(Cc2ccccc2)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1.O,2
42493,1,O=C(Cl)c1cccnc1.c1ccc(CN2CCN(C3=Nc4ncccc4NN3)CC2)cc1>>O=C(c1cccnc1)N1NC(N2CCN(Cc3ccccc3)CC2)=Nc2ncccc21.Cl,7
44413,6,CN1CCC(C2CCN(C(=O)[C@H](N)Cc3cn(C)cn3)CC2)CC1.O=C(O)c1ccc2cc[nH]c2c1>>CN1CCC(C2CCN(C(=O)[C@@H](Cc3cn(C)cn3)NC(=O)c3ccc4cc[nH]c4c3)CC2)CC1.O,2
43731,1,CCCCCCCCCCC(C)O.O=C(Cl)Cl>>CCCCCCCCCCC(C)OC(=O)Cl.Cl,9
45302,7,CC(C)(C)c1cc(NC(=O)Nc2cccc(C#Cc3cncnc3Cl)c2)no1.CC(C)NCCCN>>CC(C)NCCCNc1ncncc1C#Cc1cccc(NC(=O)Nc2cc(C(C)(C)C)on2)c1.Cl,7
31453,2,CCCCCCCCN.COc1cccc(CN=C=S)c1>>CCCCCCCCNC(=S)NCc1cccc(OC)c1,10
25770,6,C[C@@H]1NC(=O)OC1=O.O=C(Cl)c1ccccc1>>C[C@H]1C(=O)OC(=O)N1C(=O)c1ccccc1.Cl,7
25525,3,CC(C)(C)Nc1nc(Cl)cc(-c2ccccc2)n1.COC(=O)C1(c2ccc(N)cc2)CCC1>>COC(=O)C1(c2ccc(Nc3cc(-c4ccccc4)nc(NC(C)(C)C)n3)cc2)CCC1.Cl,7
2653,1,COc1ccc2ccc(=O)n(CC=O)c2c1.O=C(NC[C@@H]1CNC[C@@H]1O)OCc1ccccc1.[H].[H]>>COc1ccc2ccc(=O)n(CCN3C[C@H](O)[C@H](CNC(=O)OCc4ccccc4)C3)c2c1.O,12
42922,2,CC1CNCC(C)C1.Cc1cc(C)nc(Cl)n1>>Cc1cc(C)nc(N2CC(C)CC(C)C2)n1.Cl,7
32739,2,CC(C)(C)OC(=O)N1CCN(c2cccc3c2CCNC3)CC1.O=S(=O)(Cl)c1ccccc1>>CC(C)(C)OC(=O)N1CCN(c2cccc3c2CCN(S(=O)(=O)c2ccccc2)C3)CC1.Cl,3
46111,1,CCC(=O)Cl.Cc1csc(C2(Nc3cccc(Cl)c3)CCN(Cc3ccccc3)CC2)n1>>CCC(=O)N(c1cccc(Cl)c1)C1(c2nc(C)cs2)CCN(Cc2ccccc2)CC1.Cl,7
33856,7,CC(C)(C)OC(=O)N1CCCC1CCOc1cccc(Nc2ncc(Cl)c(Nc3ccccc3NS(C)(=O)=O)n2)c1.O>>CS(=O)(=O)Nc1ccccc1Nc1nc(Nc2cccc(OCCC3CCCN3)c2)ncc1Cl.CC(C)(C)OC(=O)O,18
1703,1,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O.O=[N+]([O-])OCCCCBr>>CC(C)(C)OC(=O)NC(Cc1ccc(O)cc1)C(=O)OCCCCO[N+](=O)[O-].Br,14
32339,1,CN(C)CCN(C(=O)N(C)C)c1ccc(Cl)nn1.[H].[H]>>CN(C)CCN(C(=O)N(C)C)c1cccnn1.Cl,73
28180,7,Clc1nc(SCc2ccccc2)ns1.OCc1cncnc1>>c1ccc(CSc2nsc(OCc3cncnc3)n2)cc1.Cl,9
9519,9,C1CCC(N2CCNCC2)C1.CS(=O)(=O)c1ccc(-c2ccc(Cl)nn2)cc1>>CS(=O)(=O)c1ccc(-c2ccc(N3CCN(C4CCCC4)CC3)nn2)cc1.Cl,7
43767,1,ClCc1cccc2ccccc12.O=C1NCN(c2ccccc2)C12CCNCC2>>O=C1NCN(c2ccccc2)C12CCN(Cc1cccc3ccccc13)CC2.Cl,7
19033,7,COC(=O)c1cc(B2OC(C)(C)C(C)(C)O2)c(C)cc1OC.Nc1nc(Cl)cc(Cl)n1>>COC(=O)c1cc(-c2cc(Cl)nc(N)n2)c(C)cc1OC.CC1(C)OB(Cl)OC1(C)C,1
48286,1,C1COCCN1.O=C(O)c1ccc([N+](=O)[O-])c(O)c1>>O=C(c1ccc([N+](=O)[O-])c(O)c1)N1CCOCC1.O,2
1910,1,CCOC(=O)c1[nH]ccc1-c1ccc(Cl)cc1.O>>O=C(O)c1[nH]ccc1-c1ccc(Cl)cc1.CCO,23
14403,4,C[C@H](CO)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](OC(=O)c2ccccc2)C(C)(C)C1CC3.[O]>>C[C@H](C=O)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](OC(=O)c2ccccc2)C(C)(C)C1CC3.O,8
44053,1,CC(C)N=C=O.O=C1N(CC2CCNC2)c2ccccc2C12COc1cc3c(cc12)CCO3>>CC(C)NC(=O)N1CCC(CN2C(=O)C3(COc4cc5c(cc43)CCO5)c3ccccc32)C1,10
40358,2,CCCCOC(=O)c1nc(N2CC[C@H](N)[C@H](OC)C2)oc1C(C)C.CCc1[nH]c(C(=O)O)nc1Cl>>CCCCOC(=O)c1nc(N2CC[C@H](NC(=O)c3nc(Cl)c(CC)[nH]3)[C@H](OC)C2)oc1C(C)C.O,2
45892,7,C#CC(C)O.Fc1cc(I)ccn1>>CC(O)C#Cc1ccnc(F)c1.I,25
49333,1,CC(=O)OC(C)=O.COc1c(N)ccc2c1C(=CCN)CC2>>COc1c(N)ccc2c1C(=CCNC(C)=O)CC2.CC(=O)O,2
6996,2,CO.Cc1cc(=O)n(CCN2CCC(N(Cc3cc4c(cn3)OCCO4)C(=O)OC(C)(C)C)CC2)c2cc(F)cnc12>>COc1cnc2c(C)cc(=O)n(CCN3CCC(N(Cc4cc5c(cn4)OCCO5)C(=O)OC(C)(C)C)CC3)c2c1.F,64
20606,2,COc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CCNC[C@H]1OC.O=C(CCCCCBr)c1ccccc1>>COc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CCN(CCCCCC(=O)c2ccccc2)C[C@H]1OC.Br,0
18954,2,Cc1ccc(NCCc2ccc(C(F)(F)F)nc2)cc1C.O=C(Cl)CBr>>Cc1ccc(N(CCc2ccc(C(F)(F)F)nc2)C(=O)CBr)cc1C.Cl,7
31010,6,Cc1ncc(O)cn1.O=C(Cl)C1(C2CCCCC2)CCCCC1>>Cc1ncc(OC(=O)C2(C3CCCCC3)CCCCC2)cn1.Cl,9
16632,9,CCOC(=O)[C@@H]1C[C@@H](OC2CCCCO2)CN1C(=O)OCc1ccccc1.CNOC>>CON(C)C(=O)[C@@H]1C[C@@H](OC2CCCCO2)CN1C(=O)OCc1ccccc1.CCO,2
37854,2,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)O)CC2)nc1CN1CCCC1=O.CN(c1ccccc1)S(N)(=O)=O>>CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)N(C)c3ccccc3)CC2)nc1CN1CCCC1=O.O,2
8461,7,COC(=O)c1ccc(-c2ccc(OC(F)(F)F)cc2)nc1.O>>O=C(O)c1ccc(-c2ccc(OC(F)(F)F)cc2)nc1.CO,23
98,3,BrCc1ccccc1.CC(C)c1c(C(=O)NCc2ccc(F)c(F)c2)c2ccc(O)cc2n1Cc1ccccc1>>CC(C)c1c(C(=O)NCc2ccc(F)c(F)c2)c2ccc(OCc3ccccc3)cc2n1Cc1ccccc1.Br,14
35123,6,CCOC(=O)Cl.NCCc1cccc(Br)c1>>CCOC(=O)NCCc1cccc(Br)c1.Cl,7
41778,2,Cc1ncoc1C(=O)c1ccccc1C(C)C#C[Si](C)(C)C.O>>C#CC(C)c1ccccc1C(=O)c1ocnc1C.C[Si](C)(C)O,46
5907,3,CCOC(=O)c1c(N)nn2c(-c3ccc(C(F)(F)F)cc3)c(-c3ccccc3Cl)cnc12.ClCCCCCl>>CCOC(=O)c1c(N2CCCC2)nn2c(-c3ccc(C(F)(F)F)cc3)c(-c3ccccc3Cl)cnc12.Cl.Cl,66
34421,1,CC(C)(C)OC(=O)N1CCCC(CO)C1.CS(=O)(=O)Cl>>CC(C)(C)OC(=O)N1CCCC(COS(C)(=O)=O)C1.Cl,31
12297,1,Cc1cccc(-c2sc(C)nc2C(=O)N2C[C@@H]3CC(F)(F)C[C@@H]3[C@H]2CN)c1.O=C(O)c1cnc2ccccn12>>Cc1cccc(-c2sc(C)nc2C(=O)N2C[C@@H]3CC(F)(F)C[C@@H]3[C@H]2CNC(=O)c2cnc3ccccn23)c1.O,2
25174,7,N#Cc1cc(F)c(C(=O)Cl)c(Cl)c1.Nc1ccnc(Br)c1>>N#Cc1cc(F)c(C(=O)Nc2ccnc(Br)c2)c(Cl)c1.Cl,7
3211,1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.O=C(O)[C@@H]1C[C@@H](O)CN1>>CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C(=O)O.CC(C)(C)OC(=O)O,2
600,1,CN=C=S.Nc1c(Cl)cccc1Cl>>CNC(=S)Nc1c(Cl)cccc1Cl,10
12542,2,ClC(Cl)(Cl)Cl.O[C@@H]1CCN(Cc2ccccc2)C1>>Cl[C@H]1CCN(Cc2ccccc2)C1.OC(Cl)(Cl)Cl,59
48401,1,CCOC(=O)[C@H](C)O.Fc1cccc(CSc2nc(Cl)cc(Cl)n2)c1F>>CCOC(=O)[C@H](C)Oc1cc(Cl)nc(SCc2cccc(F)c2F)n1.Cl,9
20873,2,CCOC(=O)c1oc(SC)c2c1CCC(Br)C2=O.NC(=S)c1ccccc1>>CCOC(=O)c1oc(SC)c2c1CCc1sc(-c3ccccc3)nc1-2.O.Br,78
35487,7,CCOC(=O)CCC(C)=O.NNc1ccc(F)cc1>>CCOC(=O)Cc1c(C)[nH]c2ccc(F)cc12.N.O,86
2928,2,CCOC(=O)c1csc(-c2ccc(-c3onc(C)c3NC(=O)OC(C)c3ccccc3Cl)cc2)n1.O>>Cc1noc(-c2ccc(-c3nc(C(=O)O)cs3)cc2)c1NC(=O)OC(C)c1ccccc1Cl.CCO,23
26050,4,COC(=O)c1cccc(C)c1-c1ccc(OC(F)(F)F)cc1.O>>Cc1cccc(C(=O)O)c1-c1ccc(OC(F)(F)F)cc1.CO,23
10085,4,CC(C)(C)OC(=O)Nc1nn(-c2ccccc2)cc1C(=O)O.NCCNC(=O)c1ccc(OCC(F)(F)F)nc1>>CC(C)(C)OC(=O)Nc1nn(-c2ccccc2)cc1C(=O)NCCNC(=O)c1ccc(OCC(F)(F)F)nc1.O,2
29386,7,CNCCO.O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(Cl)c(Br)c1>>CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1Br.Cl,7
30647,9,CC(=O)Cl.CC(=O)OC12CC(N)(C1)C2>>CC(=O)NC12CC(OC(C)=O)(C1)C2.Cl,7
7619,6,CCOC(=O)CBr.CCOC(=O)c1cc2cc(OC)ccc2[nH]1>>CCOC(=O)Cn1c(C(=O)OCC)cc2cc(OC)ccc21.Br,0
28482,2,COc1ccc(C=O)c(C)c1C.N=C(N)NN>>COc1ccc(C=NNC(=N)N)c(C)c1C.O,36
33410,1,CS(=O)(=O)Cl.N#Cc1ccc(C2NC(=O)N(c3cccc(C(F)(F)F)c3)C3=C2C(=O)CCC3)c(Cl)c1>>CS(=O)(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CCC2)C1c1ccc(C#N)cc1Cl.Cl,3
7190,7,CNc1ccc2c(ccn2C)c1.O=C=Nc1cccnc1>>CN(C(=O)Nc1cccnc1)c1ccc2c(ccn2C)c1,10
17049,1,C=CC(=O)OC.COc1nc(C)c(I)c(OC)n1>>COC(=O)C=Cc1c(C)nc(OC)nc1OC.I,25
39950,1,O=C1C[C@@H](C(=O)O)N(C(=O)OCc2ccccc2)C1.O>>O=C1CN[C@H](C(=O)O)C1.O=C(O)OCc1ccccc1,18
35006,1,CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.CCOc1c(C(C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(C)c1Br>>CCOc1c(C(C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(C)c1B1OC(C)(C)C(C)(C)O1.CC1(C)OB(Br)OC1(C)C,50
20221,8,O=C(OCc1ccccc1)N1CCN2CCCCC2C1.O>>C1CCN2CCNCC2C1.O=C(O)OCc1ccccc1,18
7871,1,C=C=CCOc1ccc(S(=O)(=O)Cl)cc1.COC(=O)[C@@H]1NCCSC1(C)C>>C=C=CCOc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(=O)OC)cc1.Cl,3
11672,2,COc1ccc(F)cc1C(C)(C)CC(O)(CNc1cccc2nccnc12)C(F)(F)F.I>>CC(C)(CC(O)(CNc1cccc2nccnc12)C(F)(F)F)c1cc(F)ccc1O.CI,27
37783,6,CC(=O)NCc1cccc2c1C1(CCN(Cc3ccccc3)CC1)CN2c1ncnc2c1[C@H](C)C[C@H]2O.O>>CC(=O)NCc1cccc2c1C1(CCNCC1)CN2c1ncnc2c1[C@H](C)C[C@H]2O.OCc1ccccc1,18
23910,1,CC(=O)OO.CC(C)=CCC[C@H](C)CCC1CCCCC1>>C[C@H](CCC1CCCCC1)CCC1OC1(C)C.CC(=O)O,53
14377,1,C=C(C)CCl.Cc1ccc(O)c(Br)c1>>C=C(C)COc1ccc(C)cc1Br.Cl,9
11734,6,Cc1csc(C(=O)c2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cn2)c1C.[H].[H]>>Cc1csc(C(O)c2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cn2)c1C,32
28085,2,CCCC(O)c1ccc2c(ccn2C)c1OCc1ccccc1.[O]>>CCCC(=O)c1ccc2c(ccn2C)c1OCc1ccccc1.O,8
42710,2,Cn1c(=O)c(-c2cc(N)c(F)cc2F)cc2cnc(Cl)cc21.[H].[H]>>Cn1c(=O)c(-c2cc(N)c(F)cc2F)cc2cnccc21.Cl,73
38261,6,N#CCCCCCBr.c1ccccc1>>N#CCCCCCc1ccccc1.Br,30
12750,6,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCCCCCCCCCC[N+](C)(C)C)OCc1ccccc1.I>>CCCCCCCCCCCCCCCCCCOCC(O)COP(=O)([O-])OCCCCCCCCCC[N+](C)(C)C.ICc1ccccc1,27
1166,6,CC(C)(C)OC(=O)N1CCC(N)CC1.O=C(O)CN1CCCC(c2ccccc2)(c2ccccc2)C1=O>>CC(C)(C)OC(=O)N1CCC(NC(=O)CN2CCCC(c3ccccc3)(c3ccccc3)C2=O)CC1.O,2
9996,2,COC(=O)[C@@H]1C[C@H](N)CN1C(=O)OCc1ccccc1.C[C@@H](C(=O)N[C@H](C(=O)N1Cc2cc(C(=O)O)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc21)C(C)(C)C)N(C)C(=O)OC(C)(C)C>>COC(=O)[C@@H]1C[C@H](NC(=O)c2ccc3c(c2)CN(C(=O)[C@@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)C(C)(C)C)[C@H](C(=O)N[C@@H]2CCCc4ccccc42)C3)CN1C(=O)OCc1ccccc1.O,2
46757,3,COC1(c2cccc(O)c2)CCOCC1.OCc1ccc(-n2ccnc2)cc1>>COC1(c2cccc(OCc3ccc(-n4ccnc4)cc3)c2)CCOCC1.O,23
17901,2,CCOC(=O)c1ccc(Nc2nc(Br)cn(C)c2=O)cc1.Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1B1OC(C)(C)C(C)(C)O1>>CCOC(=O)c1ccc(Nc2nc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)cc1.CC1(C)OB(Br)OC1(C)C,15
8962,2,COc1cc(C2(c3cccc(Br)c3)N=C(N)c3c(F)cccc32)ccn1.C[Sn](C)(C)c1cc(C#N)ccn1>>COc1cc(C2(c3cccc(-c4cc(C#N)ccn4)c3)N=C(N)c3c(F)cccc32)ccn1.C[Sn](C)(C)Br,42
42109,6,CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(Cl)cc2F)C(CO)C1>>CC(C)(C)OC(=O)N1CCN2C(=O)c3ccc(Cl)cc3OCC2C1.F,64
28783,1,CCCCC(=O)Cl.Nc1cnc2ccccc2c1Cl>>CCCCC(=O)Nc1cnc2ccccc2c1Cl.Cl,7
35337,2,CNC(=O)C1CN(CC(=O)O)CCO1.COc1nc2c(OCc3c(Cl)ccc(N(C)C(=O)CN)c3Cl)cccc2n1Cc1ccccn1>>CNC(=O)C1CN(CC(=O)NCC(=O)N(C)c2ccc(Cl)c(COc3cccc4c3nc(OC)n4Cc3ccccn3)c2Cl)CCO1.O,2
17022,1,Cc1cc(-c2ccc(Cl)cc2)nc(-n2cnc(Br)c2)n1.OB(O)c1cccnc1>>Cc1cc(-c2ccc(Cl)cc2)nc(-n2cnc(-c3cccnc3)c2)n1.B(O)(O)Br,15
45192,7,CC(C)S(=O)(=O)Cl.CC(CNS(=O)(=O)C(C)C)Oc1ccc(-c2cccc(N)c2)cc1>>CC(CNS(=O)(=O)C(C)C)Oc1ccc(-c2cccc(NS(=O)(=O)C(C)C)c2)cc1.Cl,3
46737,3,COC(=O)CCC[C@H]1CC[C@@H](c2ccc(F)cc2)N1S(=O)(=O)c1ccc(C)cc1.O.[H].[H].[H].[H]>>Cc1ccc(S(=O)(=O)N2[C@@H](CCCCO)CC[C@H]2c2ccc(F)cc2)cc1.CO.O,4
589,3,C[C@@H]1CN(Cc2ccccc2)[C@@H](CN2CCOCC2)CN1C(=O)OC(C)(C)C.O>>C[C@@H]1CN[C@@H](CN2CCOCC2)CN1C(=O)OC(C)(C)C.OCc1ccccc1,18
